Date,Time,.SS,InverterMotorCurrent,InverterMotorPower,InverterMotorTorque,InverterMotorTemp,Drive_SpeedSensorShaftToBasket
3/9/2026,16:51:12:.160,0.16,0,0,-2,33,0
3/9/2026,16:51:12:.273,0.273,0,0,8,33,0
3/9/2026,16:51:12:.395,0.395,0,0,4,33,0
3/9/2026,16:51:12:.513,0.513,0,0,5,33,0
3/9/2026,16:51:12:.632,0.632,0,0,5,33,0
3/9/2026,16:51:12:.748,0.748,0,0,2,33,0
3/9/2026,16:51:12:.866,0.866,0,0,2,33,0
3/9/2026,16:51:13:.008,0.008,0,0,-2,33,0
3/9/2026,16:51:13:.125,0.125,0,0,11,33,0
3/9/2026,16:51:13:.253,0.253,0,0,11,33,0
3/9/2026,16:51:13:.370,0.37,0,0,4,33,0
3/9/2026,16:51:13:.487,0.487,0,0,2,33,0
3/9/2026,16:51:13:.606,0.606,0,0,2,33,0
3/9/2026,16:51:13:.725,0.725,0,0,2,33,0
3/9/2026,16:51:13:.842,0.842,0,0,-12,33,0
3/9/2026,16:51:13:.959,0.959,0,0,-12,33,0
3/9/2026,16:51:14:.074,0.074,0,0,2,33,0
3/9/2026,16:51:14:.239,0.239,0,90,2,29,0
3/9/2026,16:51:14:.354,0.354,954,177,2155,29,1
3/9/2026,16:51:14:.471,0.471,921,177,2175,29,1
3/9/2026,16:51:14:.588,0.588,921,127,2175,29,3
3/9/2026,16:51:14:.711,0.711,885,127,1990,29,3
3/9/2026,16:51:14:.823,0.823,885,124,1990,29,4
3/9/2026,16:51:14:.986,0.986,854,155,1934,29,7
3/9/2026,16:51:15:.107,0.107,777,155,1853,29,7
3/9/2026,16:51:15:.222,0.222,777,142,1853,29,10
3/9/2026,16:51:15:.336,0.336,753,142,1769,29,10
3/9/2026,16:51:15:.461,0.461,753,131,1769,29,13
3/9/2026,16:51:15:.574,0.574,728,131,1714,29,13
3/9/2026,16:51:15:.714,0.714,728,134,1714,29,16
3/9/2026,16:51:15:.830,0.83,728,126,1714,29,19
3/9/2026,16:51:15:.993,0.993,604,124,1460,29,20
3/9/2026,16:51:16:.113,0.113,590,130,1406,29,23
3/9/2026,16:51:16:.230,0.23,580,130,1411,29,23
3/9/2026,16:51:16:.349,0.349,580,121,1411,29,26
3/9/2026,16:51:16:.471,0.471,578,121,1346,29,26
3/9/2026,16:51:16:.585,0.585,578,123,1346,29,29
3/9/2026,16:51:16:.704,0.704,580,130,1335,29,32
3/9/2026,16:51:16:.819,0.819,590,130,1390,29,32
3/9/2026,16:51:16:.974,0.974,593,130,1371,29,32
3/9/2026,16:51:17:.095,0.095,431,119,1057,29,36
3/9/2026,16:51:17:.253,0.253,431,115,1057,29,39
3/9/2026,16:51:17:.421,0.421,431,115,1057,29,39
3/9/2026,16:51:17:.535,0.535,305,79,810,29,41
3/9/2026,16:51:17:.706,0.706,305,104,810,29,43
3/9/2026,16:51:17:.851,0.851,441,96,1005,29,45
3/9/2026,16:51:17:.976,0.976,488,124,1142,29,46
3/9/2026,16:51:18:.090,0.09,569,124,1325,29,46
3/9/2026,16:51:18:.204,0.204,621,181,1448,29,48
3/9/2026,16:51:18:.323,0.323,587,163,1460,29,48
3/9/2026,16:51:18:.499,0.499,718,254,1690,29,50
3/9/2026,16:51:18:.652,0.652,698,143,1565,29,52
3/9/2026,16:51:18:.776,0.776,746,143,1698,29,52
3/9/2026,16:51:18:.980,0.98,665,225,1690,29,54
3/9/2026,16:51:19:.125,0.125,822,270,1922,29,57
3/9/2026,16:51:19:.267,0.267,822,346,1922,29,59
3/9/2026,16:51:19:.388,0.388,797,346,2061,29,59
3/9/2026,16:51:19:.500,0.5,797,346,2061,29,59
3/9/2026,16:51:19:.634,0.634,870,346,1972,29,59
3/9/2026,16:51:19:.761,0.761,861,283,1948,29,66
3/9/2026,16:51:19:.881,0.881,861,252,1948,29,69
3/9/2026,16:51:19:.996,0.996,970,252,2191,29,69
3/9/2026,16:51:20:.184,0.184,970,415,2191,29,72
3/9/2026,16:51:20:.328,0.328,1051,378,2435,29,75
3/9/2026,16:51:20:.535,0.535,699,378,1817,29,75
3/9/2026,16:51:20:.653,0.653,773,269,1868,29,78
3/9/2026,16:51:20:.770,0.77,920,313,2103,29,82
3/9/2026,16:51:20:.886,0.886,883,362,2151,29,85
3/9/2026,16:51:21:.029,0.029,883,397,2151,29,86
3/9/2026,16:51:21:.150,0.15,897,297,2134,29,89
3/9/2026,16:51:21:.270,0.27,566,297,1427,29,89
3/9/2026,16:51:21:.388,0.388,566,211,1427,29,94
3/9/2026,16:51:21:.551,0.551,734,211,1680,29,94
3/9/2026,16:51:21:.669,0.669,603,269,1446,29,98
3/9/2026,16:51:21:.783,0.783,603,190,1446,29,101
3/9/2026,16:51:21:.897,0.897,510,190,1217,29,101
3/9/2026,16:51:22:.011,0.011,510,240,1217,29,104
3/9/2026,16:51:22:.185,0.185,587,240,1380,29,104
3/9/2026,16:51:22:.302,0.302,545,247,1266,29,106
3/9/2026,16:51:22:.421,0.421,545,247,1266,29,106
3/9/2026,16:51:22:.533,0.533,545,247,1266,29,106
3/9/2026,16:51:22:.654,0.654,545,275,1266,29,112
3/9/2026,16:51:22:.771,0.771,609,275,1467,29,112
3/9/2026,16:51:22:.909,0.909,609,227,1467,29,115
3/9/2026,16:51:23:.064,0.064,598,264,1390,29,118
3/9/2026,16:51:23:.216,0.216,632,264,1459,29,118
3/9/2026,16:51:23:.331,0.331,608,264,1430,29,118
3/9/2026,16:51:23:.447,0.447,608,278,1430,29,124
3/9/2026,16:51:23:.561,0.561,717,278,1640,29,124
3/9/2026,16:51:23:.702,0.702,717,338,1640,29,127
3/9/2026,16:51:23:.820,0.82,662,305,1571,29,129
3/9/2026,16:51:23:.937,0.937,673,305,1576,29,129
3/9/2026,16:51:24:.051,0.051,648,305,1523,29,129
3/9/2026,16:51:24:.169,0.169,648,270,1523,29,133
3/9/2026,16:51:24:.288,0.288,538,270,1257,29,133
3/9/2026,16:51:24:.416,0.416,538,199,1257,29,136
3/9/2026,16:51:24:.533,0.533,376,199,896,29,136
3/9/2026,16:51:24:.684,0.684,341,172,800,29,139
3/9/2026,16:51:24:.865,0.865,341,113,800,29,141
3/9/2026,16:51:24:.985,0.985,341,104,800,29,142
3/9/2026,16:51:25:.148,0.148,208,104,493,29,142
3/9/2026,16:51:25:.266,0.266,104,51,293,29,143
3/9/2026,16:51:25:.383,0.383,95,42,263,29,144
3/9/2026,16:51:25:.501,0.501,140,42,312,29,144
3/9/2026,16:51:25:.641,0.641,140,19,312,29,144
3/9/2026,16:51:25:.767,0.767,72,32,166,29,144
3/9/2026,16:51:25:.885,0.885,91,32,203,29,144
3/9/2026,16:51:26:.105,0.105,91,28,203,29,143
3/9/2026,16:51:26:.221,0.221,66,35,171,29,143
3/9/2026,16:51:26:.426,0.426,105,35,248,29,143
3/9/2026,16:51:26:.628,0.628,105,44,248,29,142
3/9/2026,16:51:26:.757,0.757,148,42,328,29,142
3/9/2026,16:51:26:.879,0.879,148,56,328,29,141
3/9/2026,16:51:26:.993,0.993,118,67,293,29,141
3/9/2026,16:51:27:.113,0.113,202,67,456,29,141
3/9/2026,16:51:27:.229,0.229,202,80,456,29,140
3/9/2026,16:51:27:.359,0.359,193,80,461,29,140
3/9/2026,16:51:27:.521,0.521,193,97,461,29,139
3/9/2026,16:51:27:.638,0.638,246,100,551,29,139
3/9/2026,16:51:27:.771,0.771,230,100,548,29,139
3/9/2026,16:51:27:.891,0.891,230,102,548,29,139
3/9/2026,16:51:28:.026,0.026,256,113,608,29,139
3/9/2026,16:51:28:.143,0.143,242,108,581,29,139
3/9/2026,16:51:28:.257,0.257,236,99,560,29,139
3/9/2026,16:51:28:.376,0.376,279,99,633,29,139
3/9/2026,16:51:28:.488,0.488,279,114,633,29,139
3/9/2026,16:51:28:.605,0.605,246,114,611,29,139
3/9/2026,16:51:28:.762,0.762,246,109,611,29,139
3/9/2026,16:51:28:.968,0.968,272,114,639,29,139
3/9/2026,16:51:29:.129,0.129,240,98,595,29,139
3/9/2026,16:51:29:.242,0.242,246,106,578,29,139
3/9/2026,16:51:29:.358,0.358,246,110,578,29,139
3/9/2026,16:51:29:.514,0.514,237,110,555,29,139
3/9/2026,16:51:29:.645,0.645,236,89,542,29,140
3/9/2026,16:51:29:.771,0.771,236,101,542,29,140
3/9/2026,16:51:29:.885,0.885,236,101,542,29,140
3/9/2026,16:51:30:.002,0.002,236,88,542,29,140
3/9/2026,16:51:30:.117,0.117,229,88,545,29,140
3/9/2026,16:51:30:.236,0.236,229,100,545,29,140
3/9/2026,16:51:30:.360,0.36,207,100,500,29,140
3/9/2026,16:51:30:.487,0.487,207,82,500,29,140
3/9/2026,16:51:30:.597,0.597,221,92,510,29,140
3/9/2026,16:51:30:.714,0.714,192,88,475,29,140
3/9/2026,16:51:30:.865,0.865,181,77,452,29,140
3/9/2026,16:51:30:.979,0.979,216,80,511,29,140
3/9/2026,16:51:31:.096,0.096,216,94,511,29,140
3/9/2026,16:51:31:.216,0.216,197,94,485,29,140
3/9/2026,16:51:31:.341,0.341,197,84,485,29,140
3/9/2026,16:51:31:.473,0.473,222,84,528,29,140
3/9/2026,16:51:31:.590,0.59,194,89,485,29,140
3/9/2026,16:51:31:.772,0.772,194,80,485,29,140
3/9/2026,16:51:31:.910,0.91,222,95,513,29,140
3/9/2026,16:51:32:.026,0.026,191,92,476,29,140
3/9/2026,16:51:32:.144,0.144,191,84,476,29,140
3/9/2026,16:51:32:.263,0.263,216,84,501,29,140
3/9/2026,16:51:32:.422,0.422,216,94,501,29,140
3/9/2026,16:51:32:.614,0.614,208,86,495,29,140
3/9/2026,16:51:32:.729,0.729,229,95,517,29,140
3/9/2026,16:51:32:.854,0.854,209,95,490,29,140
3/9/2026,16:51:32:.983,0.983,209,86,490,29,140
3/9/2026,16:51:33:.101,0.101,212,97,482,29,140
3/9/2026,16:51:33:.217,0.217,212,97,482,29,140
3/9/2026,16:51:33:.337,0.337,212,97,510,29,140
3/9/2026,16:51:33:.451,0.451,212,84,510,29,140
3/9/2026,16:51:33:.570,0.57,235,84,537,29,140
3/9/2026,16:51:33:.683,0.683,235,94,537,29,140
3/9/2026,16:51:33:.802,0.802,216,94,511,29,140
3/9/2026,16:51:33:.918,0.918,216,92,511,29,140
3/9/2026,16:51:34:.035,0.035,235,92,560,29,140
3/9/2026,16:51:34:.151,0.151,235,96,560,29,140
3/9/2026,16:51:34:.267,0.267,208,96,497,29,140
3/9/2026,16:51:34:.383,0.383,208,95,497,29,140
3/9/2026,16:51:34:.501,0.501,230,95,544,29,140
3/9/2026,16:51:34:.618,0.618,230,93,544,29,140
3/9/2026,16:51:34:.746,0.746,210,93,492,29,140
3/9/2026,16:51:34:.863,0.863,210,93,492,29,140
3/9/2026,16:51:34:.979,0.979,230,88,537,29,140
3/9/2026,16:51:35:.151,0.151,212,88,499,29,140
3/9/2026,16:51:35:.286,0.286,233,97,532,29,140
3/9/2026,16:51:35:.405,0.405,233,88,532,29,140
3/9/2026,16:51:35:.519,0.519,205,88,495,29,140
3/9/2026,16:51:35:.647,0.647,205,96,495,29,140
3/9/2026,16:51:35:.783,0.783,230,96,526,29,140
3/9/2026,16:51:35:.909,0.909,206,96,502,29,140
3/9/2026,16:51:36:.043,0.043,208,91,502,29,140
3/9/2026,16:51:36:.174,0.174,226,94,527,29,140
3/9/2026,16:51:36:.288,0.288,226,89,527,29,140
3/9/2026,16:51:36:.405,0.405,206,92,490,29,140
3/9/2026,16:51:36:.593,0.593,232,92,539,29,140
3/9/2026,16:51:36:.709,0.709,230,89,541,29,140
3/9/2026,16:51:36:.824,0.824,230,89,541,29,140
3/9/2026,16:51:36:.942,0.942,230,89,541,29,140
3/9/2026,16:51:37:.057,0.057,231,89,555,29,140
3/9/2026,16:51:37:.177,0.177,231,90,555,29,140
3/9/2026,16:51:37:.291,0.291,208,90,494,29,140
3/9/2026,16:51:37:.473,0.473,208,93,494,29,140
3/9/2026,16:51:37:.638,0.638,229,87,532,29,140
3/9/2026,16:51:37:.763,0.763,229,95,532,29,140
3/9/2026,16:51:37:.880,0.88,224,95,537,29,140
3/9/2026,16:51:38:.008,0.008,224,88,537,29,140
3/9/2026,16:51:38:.120,0.12,202,91,480,29,140
3/9/2026,16:51:38:.338,0.338,229,91,512,29,140
3/9/2026,16:51:38:.451,0.451,226,91,528,29,140
3/9/2026,16:51:38:.609,0.609,209,91,480,29,140
3/9/2026,16:51:38:.727,0.727,223,92,523,29,140
3/9/2026,16:51:38:.882,0.882,223,89,523,29,140
3/9/2026,16:51:39:.040,0.04,210,88,487,29,140
3/9/2026,16:51:39:.158,0.158,229,88,534,29,140
3/9/2026,16:51:39:.317,0.317,229,88,534,29,140
3/9/2026,16:51:39:.436,0.436,204,90,484,29,140
3/9/2026,16:51:39:.583,0.583,227,90,536,29,140
3/9/2026,16:51:39:.707,0.707,211,91,499,29,140
3/9/2026,16:51:39:.830,0.83,212,88,500,29,140
3/9/2026,16:51:40:.023,0.023,229,91,534,29,140
3/9/2026,16:51:40:.146,0.146,208,90,492,29,140
3/9/2026,16:51:40:.266,0.266,208,88,481,29,140
3/9/2026,16:51:40:.447,0.447,229,93,541,29,140
3/9/2026,16:51:40:.563,0.563,213,92,504,29,140
3/9/2026,16:51:40:.678,0.678,208,90,477,29,140
3/9/2026,16:51:40:.849,0.849,235,90,534,29,140
3/9/2026,16:51:40:.977,0.977,218,94,500,29,140
3/9/2026,16:51:41:.095,0.095,209,89,506,29,140
3/9/2026,16:51:41:.220,0.22,219,95,508,29,140
3/9/2026,16:51:41:.347,0.347,217,96,523,29,140
3/9/2026,16:51:41:.483,0.483,217,87,500,29,140
3/9/2026,16:51:41:.652,0.652,218,87,512,29,140
3/9/2026,16:51:41:.775,0.775,222,94,503,29,140
3/9/2026,16:51:41:.889,0.889,216,88,481,29,140
3/9/2026,16:51:42:.004,0.004,216,88,481,29,140
3/9/2026,16:51:42:.188,0.188,216,88,481,29,140
3/9/2026,16:51:42:.349,0.349,218,88,515,29,140
3/9/2026,16:51:42:.470,0.47,218,93,515,29,140
3/9/2026,16:51:42:.642,0.642,222,93,505,29,140
3/9/2026,16:51:42:.758,0.758,210,87,472,29,140
3/9/2026,16:51:42:.871,0.871,207,94,493,29,140
3/9/2026,16:51:43:.005,0.005,227,94,512,29,140
3/9/2026,16:51:43:.168,0.168,227,90,512,29,140
3/9/2026,16:51:43:.305,0.305,209,91,489,29,140
3/9/2026,16:51:43:.551,0.551,225,91,527,29,140
3/9/2026,16:51:43:.669,0.669,210,90,495,29,140
3/9/2026,16:51:43:.791,0.791,210,94,495,29,140
3/9/2026,16:51:43:.935,0.935,230,94,539,29,140
3/9/2026,16:51:44:.054,0.054,211,91,480,29,140
3/9/2026,16:51:44:.170,0.17,214,94,492,29,140
3/9/2026,16:51:44:.286,0.286,224,95,509,29,140
3/9/2026,16:51:44:.446,0.446,224,90,509,29,140
3/9/2026,16:51:44:.595,0.595,215,92,519,29,140
3/9/2026,16:51:44:.717,0.717,227,94,526,29,140
3/9/2026,16:51:44:.833,0.833,227,90,526,29,140
3/9/2026,16:51:44:.951,0.951,227,90,526,29,140
3/9/2026,16:51:45:.068,0.068,227,92,526,29,140
3/9/2026,16:51:45:.203,0.203,222,92,526,29,140
3/9/2026,16:51:45:.365,0.365,207,89,489,29,140
3/9/2026,16:51:45:.532,0.532,207,93,489,29,140
3/9/2026,16:51:45:.681,0.681,222,90,518,29,140
3/9/2026,16:51:45:.802,0.802,204,88,494,29,140
3/9/2026,16:51:45:.926,0.926,222,88,515,29,140
3/9/2026,16:51:46:.044,0.044,224,88,526,29,140
3/9/2026,16:51:46:.195,0.195,209,89,506,29,140
3/9/2026,16:51:46:.317,0.317,209,92,506,29,140
3/9/2026,16:51:46:.428,0.428,219,92,509,29,140
3/9/2026,16:51:46:.542,0.542,219,87,509,29,140
3/9/2026,16:51:46:.704,0.704,207,87,493,29,140
3/9/2026,16:51:46:.825,0.825,226,93,524,29,140
3/9/2026,16:51:46:.986,0.986,220,89,510,29,140
3/9/2026,16:51:47:.106,0.106,204,86,489,29,140
3/9/2026,16:51:47:.265,0.265,225,93,512,29,140
3/9/2026,16:51:47:.428,0.428,221,89,503,29,140
3/9/2026,16:51:47:.617,0.617,206,87,491,29,140
3/9/2026,16:51:47:.779,0.779,206,91,491,29,140
3/9/2026,16:51:47:.893,0.893,208,91,498,29,140
3/9/2026,16:51:48:.009,0.009,208,89,498,29,140
3/9/2026,16:51:48:.188,0.188,219,89,512,29,140
3/9/2026,16:51:48:.318,0.318,207,91,475,29,140
3/9/2026,16:51:48:.463,0.463,207,91,475,29,140
3/9/2026,16:51:48:.578,0.578,224,92,512,29,140
3/9/2026,16:51:48:.736,0.736,209,92,504,29,140
3/9/2026,16:51:48:.852,0.852,217,89,529,29,140
3/9/2026,16:51:49:.023,0.023,222,89,529,29,140
3/9/2026,16:51:49:.196,0.196,219,93,504,29,140
3/9/2026,16:51:49:.373,0.373,219,90,513,29,140
3/9/2026,16:51:49:.489,0.489,225,92,521,29,140
3/9/2026,16:51:49:.676,0.676,212,89,513,29,140
3/9/2026,16:51:49:.835,0.835,222,89,521,29,140
3/9/2026,16:51:49:.953,0.953,215,89,517,29,140
3/9/2026,16:51:50:.072,0.072,215,88,517,29,140
3/9/2026,16:51:50:.189,0.189,227,88,523,29,140
3/9/2026,16:51:50:.356,0.356,227,91,523,29,140
3/9/2026,16:51:50:.470,0.47,213,89,483,29,140
3/9/2026,16:51:50:.584,0.584,221,88,503,29,140
3/9/2026,16:51:50:.705,0.705,221,94,503,29,140
3/9/2026,16:51:50:.820,0.82,215,94,515,29,140
3/9/2026,16:51:50:.957,0.957,211,88,501,29,140
3/9/2026,16:51:51:.095,0.095,211,93,501,29,140
3/9/2026,16:51:51:.220,0.22,210,93,495,29,140
3/9/2026,16:51:51:.345,0.345,210,88,495,29,140
3/9/2026,16:51:51:.509,0.509,211,93,515,29,140
3/9/2026,16:51:51:.653,0.653,213,93,508,29,140
3/9/2026,16:51:51:.788,0.788,209,89,480,29,140
3/9/2026,16:51:51:.924,0.924,209,92,480,29,140
3/9/2026,16:51:52:.050,0.05,216,94,520,29,140
3/9/2026,16:51:52:.170,0.17,216,87,520,29,140
3/9/2026,16:51:52:.295,0.295,211,91,493,29,140
3/9/2026,16:51:52:.430,0.43,220,93,515,29,140
3/9/2026,16:51:52:.564,0.564,216,87,513,29,140
3/9/2026,16:51:52:.708,0.708,212,87,510,29,140
3/9/2026,16:51:52:.855,0.855,216,93,512,29,140
3/9/2026,16:51:52:.974,0.974,216,87,512,29,140
3/9/2026,16:51:53:.099,0.099,215,87,497,29,140
3/9/2026,16:51:53:.236,0.236,215,92,497,29,140
3/9/2026,16:51:53:.367,0.367,222,88,516,29,140
3/9/2026,16:51:53:.490,0.49,210,89,497,29,140
3/9/2026,16:51:53:.618,0.618,210,94,497,29,140
3/9/2026,16:51:53:.738,0.738,218,94,530,29,140
3/9/2026,16:51:53:.889,0.889,211,89,496,29,140
3/9/2026,16:51:54:.002,0.002,210,91,495,29,140
3/9/2026,16:51:54:.118,0.118,217,91,509,29,140
3/9/2026,16:51:54:.239,0.239,217,90,509,29,140
3/9/2026,16:51:54:.404,0.404,213,90,493,29,140
3/9/2026,16:51:54:.537,0.537,224,87,512,29,140
3/9/2026,16:51:54:.672,0.672,209,87,500,29,140
3/9/2026,16:51:54:.788,0.788,209,87,500,29,140
3/9/2026,16:51:54:.911,0.911,223,87,517,29,140
3/9/2026,16:51:55:.053,0.053,219,87,519,29,140
3/9/2026,16:51:55:.194,0.194,211,87,491,29,140
3/9/2026,16:51:55:.333,0.333,220,89,527,29,140
3/9/2026,16:51:55:.456,0.456,220,89,527,29,140
3/9/2026,16:51:55:.573,0.573,207,88,486,29,140
3/9/2026,16:51:55:.692,0.692,207,90,486,29,140
3/9/2026,16:51:55:.815,0.815,217,90,495,29,140
3/9/2026,16:51:55:.929,0.929,217,90,495,29,140
3/9/2026,16:51:56:.063,0.063,207,87,478,29,140
3/9/2026,16:51:56:.182,0.182,222,87,508,29,140
3/9/2026,16:51:56:.301,0.301,220,92,512,29,140
3/9/2026,16:51:56:.420,0.42,211,86,503,29,140
3/9/2026,16:51:56:.546,0.546,211,88,503,29,140
3/9/2026,16:51:56:.663,0.663,223,88,532,29,140
3/9/2026,16:51:56:.790,0.79,210,91,495,29,140
3/9/2026,16:51:56:.928,0.928,210,88,495,29,140
3/9/2026,16:51:57:.062,0.062,222,89,511,29,140
3/9/2026,16:51:57:.183,0.183,222,90,511,29,140
3/9/2026,16:51:57:.315,0.315,209,90,496,29,140
3/9/2026,16:51:57:.438,0.438,218,88,519,29,140
3/9/2026,16:51:57:.562,0.562,223,92,521,29,140
3/9/2026,16:51:57:.684,0.684,210,92,494,29,140
3/9/2026,16:51:57:.812,0.812,210,89,494,29,140
3/9/2026,16:51:57:.932,0.932,216,89,523,29,140
3/9/2026,16:51:58:.054,0.054,208,93,519,29,140
3/9/2026,16:51:58:.175,0.175,208,89,519,29,140
3/9/2026,16:51:58:.296,0.296,217,89,511,29,140
3/9/2026,16:51:58:.419,0.419,217,91,511,29,140
3/9/2026,16:51:58:.539,0.539,213,91,501,29,140
3/9/2026,16:51:58:.660,0.66,219,88,502,29,140
3/9/2026,16:51:58:.783,0.783,219,93,502,29,140
3/9/2026,16:51:58:.910,0.91,219,91,502,29,140
3/9/2026,16:51:59:.042,0.042,212,90,506,29,140
3/9/2026,16:51:59:.168,0.168,219,89,508,29,140
3/9/2026,16:51:59:.288,0.288,221,90,509,29,140
3/9/2026,16:51:59:.415,0.415,215,90,515,29,140
3/9/2026,16:51:59:.536,0.536,215,90,515,29,140
3/9/2026,16:51:59:.660,0.66,216,94,509,29,140
3/9/2026,16:51:59:.783,0.783,209,94,491,29,140
3/9/2026,16:51:59:.905,0.905,209,89,491,29,140
3/9/2026,16:52:00:.036,0.036,209,94,491,29,140
3/9/2026,16:52:00:.159,0.159,213,94,507,29,140
3/9/2026,16:52:00:.288,0.288,214,89,500,29,140
3/9/2026,16:52:00:.418,0.418,218,89,513,29,140
3/9/2026,16:52:00:.549,0.549,218,92,513,29,140
3/9/2026,16:52:00:.668,0.668,212,89,506,29,140
3/9/2026,16:52:00:.788,0.788,209,87,510,29,140
3/9/2026,16:52:00:.912,0.912,216,90,504,29,140
3/9/2026,16:52:01:.033,0.033,204,90,495,29,140
3/9/2026,16:52:01:.153,0.153,213,87,496,29,140
3/9/2026,16:52:01:.275,0.275,213,89,496,29,140
3/9/2026,16:52:01:.400,0.4,213,91,496,29,140
3/9/2026,16:52:01:.519,0.519,214,87,490,29,140
3/9/2026,16:52:01:.643,0.643,209,88,500,29,140
3/9/2026,16:52:01:.771,0.771,213,92,493,29,140
3/9/2026,16:52:01:.899,0.899,209,92,482,29,140
3/9/2026,16:52:02:.020,0.02,209,88,482,29,140
3/9/2026,16:52:02:.139,0.139,207,91,495,29,140
3/9/2026,16:52:02:.258,0.258,214,92,501,29,140
3/9/2026,16:52:02:.382,0.382,211,92,496,29,140
3/9/2026,16:52:02:.507,0.507,211,88,496,29,140
3/9/2026,16:52:02:.631,0.631,208,92,496,29,140
3/9/2026,16:52:02:.750,0.75,214,91,498,29,140
3/9/2026,16:52:02:.873,0.873,207,89,482,29,140
3/9/2026,16:52:02:.995,0.995,218,89,509,29,140
3/9/2026,16:52:03:.118,0.118,214,91,499,29,140
3/9/2026,16:52:03:.244,0.244,214,87,499,29,140
3/9/2026,16:52:03:.383,0.383,211,88,506,29,140
3/9/2026,16:52:03:.524,0.524,212,90,517,29,140
3/9/2026,16:52:03:.670,0.67,208,87,494,29,140
3/9/2026,16:52:03:.812,0.812,215,87,498,29,140
3/9/2026,16:52:03:.954,0.954,215,91,498,29,140
3/9/2026,16:52:04:.091,0.091,217,88,507,29,140
3/9/2026,16:52:04:.233,0.233,211,86,498,29,140
3/9/2026,16:52:04:.373,0.373,211,91,498,29,140
3/9/2026,16:52:04:.510,0.51,216,87,515,29,140
3/9/2026,16:52:04:.651,0.651,213,88,504,29,140
3/9/2026,16:52:04:.788,0.788,213,89,504,29,140
3/9/2026,16:52:04:.925,0.925,218,87,502,29,140
3/9/2026,16:52:05:.062,0.062,215,89,496,29,140
3/9/2026,16:52:05:.200,0.2,215,92,496,29,140
3/9/2026,16:52:05:.341,0.341,218,87,501,29,140
3/9/2026,16:52:05:.476,0.476,214,87,497,29,140
3/9/2026,16:52:05:.607,0.607,214,87,497,29,140
3/9/2026,16:52:05:.737,0.737,217,87,516,29,140
3/9/2026,16:52:05:.871,0.871,213,89,501,29,140
3/9/2026,16:52:06:.003,0.003,219,90,506,29,140
3/9/2026,16:52:06:.140,0.14,219,92,506,29,140
3/9/2026,16:52:06:.268,0.268,211,88,490,29,140
3/9/2026,16:52:06:.398,0.398,211,89,490,29,140
3/9/2026,16:52:06:.526,0.526,222,89,508,29,140
3/9/2026,16:52:06:.656,0.656,211,89,507,29,140
3/9/2026,16:52:06:.785,0.785,216,90,494,29,140
3/9/2026,16:52:06:.928,0.928,221,89,518,29,140
3/9/2026,16:52:07:.059,0.059,212,90,512,29,140
3/9/2026,16:52:07:.189,0.189,212,88,512,29,140
