Date,Time,.SS,InverterMotorCurrent,InverterMotorPower,InverterMotorTorque,InverterMotorTemp,Drive_SpeedSensorShaftToBasket
3/4/2026,12:55:56:.105,0.105,207,0,487,31,0
3/4/2026,12:55:56:.255,0.255,207,0,487,31,0
3/4/2026,12:55:56:.366,0.366,207,0,487,31,0
3/4/2026,12:55:56:.479,0.479,207,0,487,31,0
3/4/2026,12:55:56:.594,0.594,207,0,487,31,0
3/4/2026,12:55:56:.705,0.705,207,0,487,31,0
3/4/2026,12:55:56:.842,0.842,207,0,487,31,0
3/4/2026,12:55:56:.994,0.994,207,0,487,31,0
3/4/2026,12:55:57:.110,0.11,207,0,487,31,0
3/4/2026,12:55:57:.260,0.26,207,0,487,31,0
3/4/2026,12:55:57:.374,0.374,207,0,487,31,0
3/4/2026,12:55:57:.488,0.488,207,0,487,31,0
3/4/2026,12:55:57:.604,0.604,207,0,487,31,0
3/4/2026,12:55:57:.725,0.725,207,0,487,31,0
3/4/2026,12:55:57:.840,0.84,207,0,487,31,0
3/4/2026,12:55:57:.962,0.962,207,0,487,31,0
3/4/2026,12:55:58:.073,0.073,207,0,487,31,0
3/4/2026,12:55:58:.188,0.188,207,0,487,31,0
3/4/2026,12:55:58:.303,0.303,207,0,487,31,0
3/4/2026,12:55:58:.420,0.42,207,0,487,31,0
3/4/2026,12:55:58:.532,0.532,207,0,487,31,0
3/4/2026,12:55:58:.648,0.648,207,0,487,31,0
3/4/2026,12:55:58:.760,0.76,207,0,487,31,0
3/4/2026,12:55:58:.893,0.893,207,0,487,31,0
3/4/2026,12:55:59:.009,0.009,207,0,487,31,0
3/4/2026,12:55:59:.125,0.125,207,0,487,31,0
3/4/2026,12:55:59:.236,0.236,207,0,487,31,0
3/4/2026,12:55:59:.364,0.364,207,0,487,31,0
3/4/2026,12:55:59:.478,0.478,207,0,487,31,0
3/4/2026,12:55:59:.594,0.594,207,0,487,31,0
3/4/2026,12:55:59:.708,0.708,207,0,487,31,0
3/4/2026,12:55:59:.821,0.821,207,0,487,31,0
3/4/2026,12:55:59:.949,0.949,207,0,487,31,0
3/4/2026,12:56:00:.069,0.069,207,0,487,31,0
3/4/2026,12:56:00:.184,0.184,207,0,487,31,0
3/4/2026,12:56:00:.299,0.299,207,0,487,31,0
3/4/2026,12:56:00:.410,0.41,207,0,487,31,0
3/4/2026,12:56:00:.542,0.542,207,0,487,31,0
3/4/2026,12:56:00:.712,0.712,207,0,487,31,0
3/4/2026,12:56:00:.830,0.83,207,0,487,31,0
3/4/2026,12:56:00:.965,0.965,207,0,487,31,0
3/4/2026,12:56:01:.079,0.079,207,0,487,31,0
3/4/2026,12:56:01:.194,0.194,207,0,487,31,0
3/4/2026,12:56:01:.349,0.349,207,0,487,31,0
3/4/2026,12:56:01:.469,0.469,207,0,487,31,0
3/4/2026,12:56:01:.601,0.601,207,0,487,31,0
3/4/2026,12:56:01:.782,0.782,207,0,487,31,0
3/4/2026,12:56:01:.895,0.895,207,0,487,31,0
3/4/2026,12:56:02:.020,0.02,207,0,487,31,0
3/4/2026,12:56:02:.134,0.134,207,0,487,31,0
3/4/2026,12:56:02:.334,0.334,207,0,487,31,0
3/4/2026,12:56:02:.447,0.447,207,0,487,31,0
3/4/2026,12:56:02:.566,0.566,207,0,487,31,0
3/4/2026,12:56:02:.718,0.718,207,0,487,31,0
3/4/2026,12:56:02:.840,0.84,207,0,487,31,0
3/4/2026,12:56:02:.952,0.952,207,0,487,31,0
3/4/2026,12:56:03:.084,0.084,207,0,487,31,0
3/4/2026,12:56:03:.199,0.199,207,0,487,31,0
3/4/2026,12:56:03:.311,0.311,207,0,487,31,0
3/4/2026,12:56:03:.431,0.431,207,0,487,31,0
3/4/2026,12:56:03:.547,0.547,207,0,487,31,0
3/4/2026,12:56:03:.663,0.663,207,0,487,31,0
3/4/2026,12:56:03:.875,0.875,207,0,487,31,0
3/4/2026,12:56:03:.993,0.993,207,0,487,31,0
3/4/2026,12:56:04:.157,0.157,207,0,487,31,0
3/4/2026,12:56:04:.276,0.276,207,0,487,31,0
3/4/2026,12:56:04:.409,0.409,207,0,487,31,0
3/4/2026,12:56:04:.527,0.527,207,0,487,31,0
3/4/2026,12:56:04:.646,0.646,207,0,487,31,0
3/4/2026,12:56:04:.794,0.794,207,0,487,31,0
3/4/2026,12:56:04:.906,0.906,207,0,487,31,0
3/4/2026,12:56:05:.037,0.037,207,0,487,31,0
3/4/2026,12:56:05:.148,0.148,207,0,487,31,0
3/4/2026,12:56:05:.263,0.263,207,0,487,31,0
3/4/2026,12:56:05:.449,0.449,207,0,487,31,0
3/4/2026,12:56:05:.564,0.564,207,0,487,31,0
3/4/2026,12:56:05:.679,0.679,207,0,487,31,0
3/4/2026,12:56:05:.811,0.811,207,0,487,31,0
3/4/2026,12:56:05:.920,0.92,207,0,487,31,0
3/4/2026,12:56:06:.041,0.041,207,0,487,31,0
3/4/2026,12:56:06:.328,0.328,207,0,487,31,0
3/4/2026,12:56:06:.440,0.44,207,0,487,31,0
3/4/2026,12:56:06:.568,0.568,207,0,487,31,0
3/4/2026,12:56:06:.681,0.681,207,0,487,31,0
3/4/2026,12:56:06:.796,0.796,207,0,487,31,0
3/4/2026,12:56:06:.911,0.911,207,0,487,31,0
3/4/2026,12:56:07:.041,0.041,207,0,487,31,0
3/4/2026,12:56:07:.237,0.237,207,0,487,31,0
3/4/2026,12:56:07:.350,0.35,207,0,487,31,0
3/4/2026,12:56:07:.567,0.567,207,0,487,31,0
3/4/2026,12:56:07:.690,0.69,207,0,487,31,0
3/4/2026,12:56:07:.807,0.807,207,0,487,31,0
3/4/2026,12:56:07:.931,0.931,207,0,487,31,0
3/4/2026,12:56:08:.049,0.049,207,0,487,31,0
3/4/2026,12:56:08:.161,0.161,207,0,487,31,0
3/4/2026,12:56:08:.290,0.29,207,0,487,31,0
3/4/2026,12:56:08:.431,0.431,207,0,487,31,0
3/4/2026,12:56:08:.551,0.551,207,0,487,31,0
3/4/2026,12:56:08:.740,0.74,207,0,487,31,0
3/4/2026,12:56:08:.859,0.859,207,0,487,31,0
3/4/2026,12:56:08:.971,0.971,207,0,487,31,0
3/4/2026,12:56:09:.083,0.083,207,0,487,31,0
3/4/2026,12:56:09:.200,0.2,207,0,487,31,0
3/4/2026,12:56:09:.319,0.319,207,0,487,31,0
3/4/2026,12:56:09:.436,0.436,207,0,487,31,0
3/4/2026,12:56:09:.568,0.568,207,0,487,31,0
3/4/2026,12:56:09:.682,0.682,207,0,487,31,0
3/4/2026,12:56:09:.814,0.814,207,0,487,31,0
3/4/2026,12:56:09:.932,0.932,207,0,487,31,0
3/4/2026,12:56:10:.048,0.048,207,0,487,31,0
3/4/2026,12:56:10:.160,0.16,207,0,487,31,0
3/4/2026,12:56:10:.275,0.275,207,0,487,31,0
3/4/2026,12:56:10:.402,0.402,207,0,487,31,0
3/4/2026,12:56:10:.520,0.52,207,0,487,31,0
3/4/2026,12:56:10:.659,0.659,207,0,487,31,0
3/4/2026,12:56:10:.779,0.779,207,0,487,31,0
3/4/2026,12:56:10:.891,0.891,207,0,487,31,0
3/4/2026,12:56:11:.010,0.01,207,0,487,31,0
3/4/2026,12:56:11:.124,0.124,207,0,487,31,0
3/4/2026,12:56:11:.246,0.246,207,0,487,31,0
3/4/2026,12:56:11:.361,0.361,207,0,487,31,0
3/4/2026,12:56:11:.474,0.474,207,0,487,31,0
3/4/2026,12:56:11:.601,0.601,207,0,487,31,0
3/4/2026,12:56:11:.715,0.715,207,0,487,31,0
3/4/2026,12:56:11:.844,0.844,207,0,487,31,0
3/4/2026,12:56:11:.983,0.983,207,0,487,31,0
3/4/2026,12:56:12:.122,0.122,207,0,487,31,0
3/4/2026,12:56:12:.246,0.246,207,0,487,31,0
3/4/2026,12:56:12:.441,0.441,207,0,487,31,0
3/4/2026,12:56:12:.558,0.558,207,0,487,31,0
3/4/2026,12:56:12:.671,0.671,207,0,487,31,0
3/4/2026,12:56:12:.787,0.787,207,0,487,31,0
3/4/2026,12:56:12:.910,0.91,207,0,487,31,0
3/4/2026,12:56:13:.028,0.028,207,0,487,31,0
3/4/2026,12:56:13:.141,0.141,207,0,487,31,0
3/4/2026,12:56:13:.275,0.275,207,0,487,31,0
3/4/2026,12:56:13:.395,0.395,207,0,487,31,0
3/4/2026,12:56:13:.521,0.521,207,0,487,31,0
3/4/2026,12:56:13:.630,0.63,207,0,487,31,0
3/4/2026,12:56:13:.740,0.74,207,0,487,31,0
3/4/2026,12:56:13:.855,0.855,207,0,487,31,0
3/4/2026,12:56:13:.970,0.97,207,0,487,31,0
3/4/2026,12:56:14:.082,0.082,207,0,487,31,0
3/4/2026,12:56:14:.194,0.194,207,0,487,31,0
3/4/2026,12:56:14:.313,0.313,207,0,487,31,0
3/4/2026,12:56:14:.499,0.499,207,0,487,31,0
3/4/2026,12:56:14:.631,0.631,207,0,487,31,0
3/4/2026,12:56:14:.743,0.743,207,0,487,31,0
3/4/2026,12:56:14:.866,0.866,207,0,487,31,0
3/4/2026,12:56:14:.979,0.979,207,0,487,31,0
3/4/2026,12:56:15:.094,0.094,207,0,487,31,0
3/4/2026,12:56:15:.222,0.222,207,0,487,31,0
3/4/2026,12:56:15:.379,0.379,207,0,487,31,0
3/4/2026,12:56:15:.499,0.499,207,0,487,31,0
3/4/2026,12:56:15:.615,0.615,207,0,487,31,0
3/4/2026,12:56:15:.745,0.745,207,0,487,31,0
3/4/2026,12:56:15:.906,0.906,207,0,487,31,0
3/4/2026,12:56:16:.028,0.028,207,0,487,31,0
3/4/2026,12:56:16:.142,0.142,207,0,487,31,0
3/4/2026,12:56:16:.255,0.255,207,0,487,31,0
3/4/2026,12:56:16:.373,0.373,207,0,487,31,0
3/4/2026,12:56:16:.488,0.488,207,0,487,31,0
3/4/2026,12:56:16:.601,0.601,207,0,487,31,0
3/4/2026,12:56:16:.732,0.732,207,0,487,31,0
3/4/2026,12:56:16:.903,0.903,207,0,487,31,0
3/4/2026,12:56:17:.019,0.019,207,0,487,31,0
3/4/2026,12:56:17:.137,0.137,207,0,487,31,0
3/4/2026,12:56:17:.251,0.251,207,0,487,31,0
3/4/2026,12:56:17:.382,0.382,207,0,487,31,0
3/4/2026,12:56:17:.548,0.548,207,0,487,31,0
3/4/2026,12:56:17:.749,0.749,207,0,487,31,0
3/4/2026,12:56:17:.898,0.898,207,0,487,31,0
3/4/2026,12:56:18:.035,0.035,207,0,487,31,0
3/4/2026,12:56:18:.151,0.151,207,0,487,31,0
3/4/2026,12:56:18:.264,0.264,207,0,487,31,0
3/4/2026,12:56:18:.392,0.392,207,0,487,31,0
3/4/2026,12:56:18:.545,0.545,207,0,487,31,0
3/4/2026,12:56:18:.657,0.657,207,0,487,31,0
3/4/2026,12:56:18:.772,0.772,207,0,487,31,0
3/4/2026,12:56:18:.886,0.886,207,0,487,31,0
3/4/2026,12:56:19:.020,0.02,207,0,487,31,0
3/4/2026,12:56:19:.137,0.137,207,0,487,31,0
3/4/2026,12:56:19:.295,0.295,207,0,487,31,0
3/4/2026,12:56:19:.477,0.477,207,0,487,31,0
3/4/2026,12:56:19:.591,0.591,207,0,487,31,0
3/4/2026,12:56:19:.723,0.723,207,0,487,31,0
3/4/2026,12:56:19:.836,0.836,207,0,487,31,0
3/4/2026,12:56:19:.972,0.972,207,0,487,31,0
3/4/2026,12:56:20:.087,0.087,207,0,487,31,0
3/4/2026,12:56:20:.198,0.198,207,0,487,31,0
3/4/2026,12:56:20:.331,0.331,207,0,487,31,0
3/4/2026,12:56:20:.445,0.445,207,0,487,31,0
3/4/2026,12:56:20:.579,0.579,207,0,487,31,0
3/4/2026,12:56:20:.697,0.697,207,0,487,31,0
3/4/2026,12:56:20:.813,0.813,207,0,487,31,0
3/4/2026,12:56:20:.928,0.928,207,0,487,31,0
3/4/2026,12:56:21:.059,0.059,207,0,487,31,0
3/4/2026,12:56:21:.175,0.175,207,0,487,31,0
3/4/2026,12:56:21:.315,0.315,207,0,487,31,0
3/4/2026,12:56:21:.453,0.453,207,0,487,31,0
3/4/2026,12:56:21:.569,0.569,207,0,487,31,0
3/4/2026,12:56:21:.684,0.684,207,0,487,31,0
3/4/2026,12:56:21:.868,0.868,207,0,487,31,0
3/4/2026,12:56:21:.980,0.98,207,0,487,31,0
3/4/2026,12:56:22:.095,0.095,207,0,487,31,0
3/4/2026,12:56:22:.233,0.233,207,0,487,31,0
3/4/2026,12:56:22:.369,0.369,207,0,487,31,0
3/4/2026,12:56:22:.495,0.495,207,0,487,31,0
3/4/2026,12:56:22:.628,0.628,207,0,487,31,0
3/4/2026,12:56:22:.748,0.748,207,0,487,31,0
3/4/2026,12:56:22:.869,0.869,207,0,487,31,0
3/4/2026,12:56:22:.984,0.984,207,0,487,31,0
3/4/2026,12:56:23:.114,0.114,207,0,487,31,0
3/4/2026,12:56:23:.247,0.247,207,0,487,31,0
3/4/2026,12:56:23:.384,0.384,207,0,487,31,0
3/4/2026,12:56:23:.561,0.561,207,0,487,31,0
3/4/2026,12:56:23:.704,0.704,207,0,487,31,0
3/4/2026,12:56:23:.847,0.847,207,0,487,31,0
3/4/2026,12:56:24:.011,0.011,207,0,487,31,0
3/4/2026,12:56:24:.147,0.147,207,0,487,31,0
3/4/2026,12:56:24:.272,0.272,207,0,487,31,0
3/4/2026,12:56:24:.399,0.399,207,0,487,31,0
3/4/2026,12:56:24:.534,0.534,207,0,487,31,0
3/4/2026,12:56:24:.704,0.704,207,0,487,31,0
3/4/2026,12:56:24:.826,0.826,207,0,487,31,0
3/4/2026,12:56:24:.955,0.955,207,0,487,31,0
3/4/2026,12:56:25:.069,0.069,207,0,487,31,0
3/4/2026,12:56:25:.255,0.255,207,0,487,31,0
3/4/2026,12:56:25:.395,0.395,207,0,487,31,0
3/4/2026,12:56:25:.525,0.525,207,0,487,31,0
3/4/2026,12:56:25:.680,0.68,207,0,487,31,0
3/4/2026,12:56:25:.791,0.791,207,0,487,31,0
3/4/2026,12:56:25:.905,0.905,207,0,487,31,0
3/4/2026,12:56:26:.033,0.033,207,0,487,31,0
3/4/2026,12:56:26:.145,0.145,207,0,487,31,0
3/4/2026,12:56:26:.296,0.296,207,0,487,31,0
3/4/2026,12:56:26:.414,0.414,207,0,487,31,0
3/4/2026,12:56:26:.530,0.53,207,0,487,31,0
3/4/2026,12:56:26:.644,0.644,207,0,487,31,0
3/4/2026,12:56:26:.763,0.763,207,0,487,31,0
3/4/2026,12:56:26:.889,0.889,207,0,487,31,0
3/4/2026,12:56:27:.004,0.004,207,0,487,31,0
3/4/2026,12:56:27:.123,0.123,207,0,487,31,0
3/4/2026,12:56:27:.288,0.288,207,0,487,31,0
3/4/2026,12:56:27:.409,0.409,207,0,487,31,0
3/4/2026,12:56:27:.530,0.53,207,0,487,31,0
3/4/2026,12:56:27:.643,0.643,207,0,487,31,0
3/4/2026,12:56:27:.781,0.781,207,0,487,31,0
3/4/2026,12:56:27:.901,0.901,207,0,487,31,0
3/4/2026,12:56:28:.031,0.031,207,0,487,31,0
3/4/2026,12:56:28:.156,0.156,207,0,487,31,0
3/4/2026,12:56:28:.291,0.291,207,0,487,31,0
3/4/2026,12:56:28:.483,0.483,207,0,487,31,0
3/4/2026,12:56:28:.619,0.619,207,0,487,31,0
3/4/2026,12:56:28:.741,0.741,207,0,487,31,0
3/4/2026,12:56:28:.864,0.864,207,0,487,31,0
3/4/2026,12:56:28:.976,0.976,207,0,487,31,0
3/4/2026,12:56:29:.092,0.092,207,0,487,31,0
3/4/2026,12:56:29:.209,0.209,207,0,487,31,0
3/4/2026,12:56:29:.326,0.326,207,0,487,31,0
3/4/2026,12:56:29:.440,0.44,207,0,487,31,0
3/4/2026,12:56:29:.594,0.594,207,0,487,31,0
3/4/2026,12:56:29:.707,0.707,207,0,487,31,0
3/4/2026,12:56:29:.825,0.825,207,0,487,31,0
3/4/2026,12:56:29:.956,0.956,207,0,487,31,0
3/4/2026,12:56:30:.075,0.075,207,0,487,31,0
3/4/2026,12:56:30:.190,0.19,207,0,487,31,0
3/4/2026,12:56:30:.352,0.352,207,0,487,31,0
3/4/2026,12:56:30:.506,0.506,207,0,487,31,0
3/4/2026,12:56:30:.637,0.637,207,0,487,31,0
3/4/2026,12:56:30:.777,0.777,207,0,487,31,0
3/4/2026,12:56:30:.912,0.912,207,0,487,31,0
3/4/2026,12:56:31:.083,0.083,207,0,487,31,0
3/4/2026,12:56:31:.232,0.232,207,0,487,31,0
3/4/2026,12:56:31:.385,0.385,207,0,487,31,0
3/4/2026,12:56:31:.495,0.495,207,0,487,31,0
3/4/2026,12:56:31:.612,0.612,207,0,487,31,0
3/4/2026,12:56:31:.726,0.726,207,0,487,31,0
3/4/2026,12:56:31:.852,0.852,207,0,487,31,0
3/4/2026,12:56:31:.978,0.978,207,0,487,31,0
3/4/2026,12:56:32:.121,0.121,207,0,487,31,0
3/4/2026,12:56:32:.259,0.259,207,0,487,31,0
3/4/2026,12:56:32:.395,0.395,207,0,487,31,0
3/4/2026,12:56:32:.507,0.507,207,0,487,31,0
3/4/2026,12:56:32:.639,0.639,207,0,487,31,0
3/4/2026,12:56:32:.780,0.78,207,0,487,31,0
3/4/2026,12:56:32:.915,0.915,207,0,487,31,0
3/4/2026,12:56:33:.038,0.038,207,0,487,31,0
3/4/2026,12:56:33:.155,0.155,207,0,487,31,0
3/4/2026,12:56:33:.271,0.271,207,0,487,31,0
3/4/2026,12:56:33:.402,0.402,207,0,487,31,0
3/4/2026,12:56:33:.542,0.542,207,0,487,31,0
3/4/2026,12:56:33:.654,0.654,207,0,487,31,0
3/4/2026,12:56:33:.772,0.772,0,0,-7,31,0
3/4/2026,12:56:33:.888,0.888,0,0,-7,31,1
3/4/2026,12:56:34:.004,0.004,0,0,-224,31,1
3/4/2026,12:56:34:.126,0.126,0,0,-224,31,3
3/4/2026,12:56:34:.238,0.238,0,0,-17,31,3
3/4/2026,12:56:34:.372,0.372,0,0,-17,31,0
3/4/2026,12:56:34:.516,0.516,0,0,-7,31,0
3/4/2026,12:56:34:.634,0.634,868,0,1651,31,0
3/4/2026,12:56:34:.748,0.748,868,0,1651,31,0
3/4/2026,12:56:34:.867,0.867,0,0,100,31,0
3/4/2026,12:56:34:.997,0.997,0,0,100,31,0
3/4/2026,12:56:35:.128,0.128,0,0,8,31,0
3/4/2026,12:56:35:.255,0.255,0,0,8,31,0
3/4/2026,12:56:35:.365,0.365,0,125,8,31,0
3/4/2026,12:56:35:.490,0.49,0,0,-1888,31,2
3/4/2026,12:56:35:.649,0.649,0,0,-70,31,2
3/4/2026,12:56:35:.774,0.774,0,0,-31,31,0
3/4/2026,12:56:35:.888,0.888,0,0,-7,31,0
3/4/2026,12:56:36:.046,0.046,0,0,-7,31,0
3/4/2026,12:56:36:.156,0.156,0,0,-7,31,1
3/4/2026,12:56:36:.271,0.271,0,0,271,31,1
3/4/2026,12:56:36:.384,0.384,0,0,271,31,3
3/4/2026,12:56:36:.548,0.548,0,0,8,31,3
3/4/2026,12:56:36:.707,0.707,0,0,8,31,0
3/4/2026,12:56:36:.913,0.913,0,0,8,31,0
3/4/2026,12:56:37:.026,0.026,827,0,-1057,31,1
3/4/2026,12:56:37:.144,0.144,0,0,-151,31,1
3/4/2026,12:56:37:.270,0.27,0,0,-151,31,0
3/4/2026,12:56:37:.387,0.387,0,0,-7,31,0
3/4/2026,12:56:37:.562,0.562,0,0,-7,31,0
3/4/2026,12:56:37:.677,0.677,0,0,-7,31,0
3/4/2026,12:56:37:.794,0.794,0,0,1102,31,0
3/4/2026,12:56:37:.907,0.907,0,0,1102,31,3
3/4/2026,12:56:38:.076,0.076,0,0,1102,31,0
3/4/2026,12:56:38:.191,0.191,0,0,1102,31,0
3/4/2026,12:56:38:.312,0.312,0,0,1102,31,0
3/4/2026,12:56:38:.423,0.423,0,0,1102,31,0
3/4/2026,12:56:38:.599,0.599,0,0,1102,31,0
3/4/2026,12:56:38:.710,0.71,0,0,1102,31,0
3/4/2026,12:56:38:.824,0.824,0,0,1102,31,0
3/4/2026,12:56:38:.939,0.939,0,0,1102,31,0
3/4/2026,12:56:39:.057,0.057,0,0,1102,31,0
3/4/2026,12:56:39:.211,0.211,0,0,1102,31,0
3/4/2026,12:56:39:.324,0.324,0,0,1102,31,0
3/4/2026,12:56:39:.437,0.437,0,0,1102,31,0
3/4/2026,12:56:39:.556,0.556,0,0,1102,31,0
3/4/2026,12:56:39:.674,0.674,0,0,1102,31,0
3/4/2026,12:56:39:.814,0.814,0,0,1102,31,0
3/4/2026,12:56:39:.971,0.971,0,0,1102,31,0
3/4/2026,12:56:40:.087,0.087,0,0,1102,31,0
3/4/2026,12:56:40:.228,0.228,0,0,1102,31,0
3/4/2026,12:56:40:.367,0.367,0,0,1102,31,0
3/4/2026,12:56:40:.501,0.501,0,0,1102,31,0
3/4/2026,12:56:40:.615,0.615,0,0,1102,31,0
3/4/2026,12:56:40:.726,0.726,0,0,1102,31,0
3/4/2026,12:56:40:.910,0.91,0,0,1102,31,0
3/4/2026,12:56:41:.026,0.026,0,0,1102,31,0
3/4/2026,12:56:41:.187,0.187,0,0,1102,31,0
3/4/2026,12:56:41:.300,0.3,0,0,1102,31,0
3/4/2026,12:56:41:.412,0.412,0,0,1102,31,0
3/4/2026,12:56:41:.544,0.544,0,0,1102,31,0
3/4/2026,12:56:41:.703,0.703,0,0,1102,31,0
3/4/2026,12:56:41:.817,0.817,0,0,1102,31,0
3/4/2026,12:56:41:.933,0.933,0,0,1102,31,0
3/4/2026,12:56:42:.045,0.045,0,0,1102,31,0
3/4/2026,12:56:42:.174,0.174,0,0,1102,31,0
3/4/2026,12:56:42:.324,0.324,0,0,1102,31,0
3/4/2026,12:56:42:.515,0.515,0,0,1102,31,0
3/4/2026,12:56:42:.629,0.629,0,0,1102,31,0
3/4/2026,12:56:42:.743,0.743,0,0,1102,31,0
3/4/2026,12:56:42:.901,0.901,0,0,1102,31,0
3/4/2026,12:56:43:.018,0.018,0,0,1102,31,0
3/4/2026,12:56:43:.132,0.132,0,0,1102,31,0
3/4/2026,12:56:43:.248,0.248,0,0,1102,31,0
3/4/2026,12:56:43:.365,0.365,0,0,1102,31,0
3/4/2026,12:56:43:.484,0.484,0,0,1102,31,0
3/4/2026,12:56:43:.606,0.606,0,0,1102,31,0
3/4/2026,12:56:43:.721,0.721,0,0,1102,31,0
3/4/2026,12:56:43:.837,0.837,0,0,1102,31,0
3/4/2026,12:56:43:.954,0.954,0,0,1102,31,0
3/4/2026,12:56:44:.115,0.115,0,0,1102,31,0
3/4/2026,12:56:44:.276,0.276,0,0,1102,31,0
3/4/2026,12:56:44:.436,0.436,0,0,1102,31,0
3/4/2026,12:56:44:.550,0.55,0,0,1102,31,0
3/4/2026,12:56:44:.663,0.663,0,0,1102,31,0
3/4/2026,12:56:44:.821,0.821,0,0,1102,31,0
3/4/2026,12:56:44:.973,0.973,0,0,1102,31,0
3/4/2026,12:56:45:.089,0.089,0,0,1102,31,0
3/4/2026,12:56:45:.276,0.276,0,0,1102,31,0
3/4/2026,12:56:45:.386,0.386,0,0,1102,31,0
3/4/2026,12:56:45:.506,0.506,0,0,1102,31,0
3/4/2026,12:56:45:.619,0.619,0,0,1102,31,0
3/4/2026,12:56:45:.756,0.756,0,0,1102,31,0
3/4/2026,12:56:45:.885,0.885,0,0,1102,31,0
3/4/2026,12:56:46:.080,0.08,0,0,1102,31,0
3/4/2026,12:56:46:.198,0.198,0,0,1102,31,0
3/4/2026,12:56:46:.318,0.318,0,0,1102,31,0
3/4/2026,12:56:46:.429,0.429,0,0,1102,31,0
3/4/2026,12:56:46:.584,0.584,0,0,1102,31,0
3/4/2026,12:56:46:.725,0.725,0,0,1102,31,0
3/4/2026,12:56:46:.860,0.86,0,0,1102,31,0
3/4/2026,12:56:46:.970,0.97,0,0,1102,31,0
3/4/2026,12:56:47:.100,0.1,0,0,1102,31,0
3/4/2026,12:56:47:.302,0.302,0,0,1102,31,0
3/4/2026,12:56:47:.512,0.512,0,0,1102,31,0
3/4/2026,12:56:47:.638,0.638,0,0,1102,31,0
3/4/2026,12:56:47:.768,0.768,0,0,1102,31,0
3/4/2026,12:56:47:.923,0.923,0,0,1102,31,0
3/4/2026,12:56:48:.040,0.04,0,0,1102,31,0
3/4/2026,12:56:48:.165,0.165,0,0,1102,31,0
3/4/2026,12:56:48:.295,0.295,0,0,1102,31,0
3/4/2026,12:56:48:.410,0.41,0,0,1102,31,0
3/4/2026,12:56:48:.543,0.543,0,0,1102,31,0
3/4/2026,12:56:48:.740,0.74,0,0,1102,31,0
3/4/2026,12:56:48:.851,0.851,0,0,1102,31,0
3/4/2026,12:56:48:.966,0.966,0,0,1102,31,0
3/4/2026,12:56:49:.083,0.083,0,0,1102,31,0
3/4/2026,12:56:49:.208,0.208,0,0,1102,31,0
3/4/2026,12:56:49:.323,0.323,0,0,1102,31,0
3/4/2026,12:56:49:.449,0.449,0,0,1102,31,0
3/4/2026,12:56:49:.562,0.562,0,0,1102,31,0
3/4/2026,12:56:49:.675,0.675,0,0,1102,31,0
3/4/2026,12:56:49:.792,0.792,0,0,1102,31,0
3/4/2026,12:56:49:.906,0.906,0,0,1102,31,0
3/4/2026,12:56:50:.023,0.023,0,0,1102,31,0
3/4/2026,12:56:50:.160,0.16,0,0,1102,31,0
3/4/2026,12:56:50:.273,0.273,0,0,1102,31,0
3/4/2026,12:56:50:.445,0.445,0,0,1102,31,0
3/4/2026,12:56:50:.606,0.606,0,0,1102,31,0
3/4/2026,12:56:50:.720,0.72,0,0,1102,31,0
